x,y,u,v,movement_distance,safe_margin_checked,worst_diameter,worst_source_x,worst_source_y,worst_epsilon_deg,worst_bearing_deg,worst_crossing_angle_deg,worst_status,normal_scenarios,optical_scenarios,unique_q1_calls,stage
806.008537073296,-598.52855613763,806.008537073296,-598.52855613763,1003.935353669364,0.021603131947586007,134.07145735679146,1499.771542734587,-26.178609655925268,-1.0,38.5224085067231,40.5224085067231,VALID_POLYGON,1134,0,1134,refine_0.1m
806.308537073296,598.12855613763,806.308537073296,598.12855613763,1003.9378599418217,0.020621648914811885,134.07160986097912,1499.771542734587,26.178609655925268,1.0,321.4850896344139,40.514910365586125,VALID_POLYGON,1134,0,1134,refine_0.1m
806.308537073296,-598.12855613763,806.308537073296,-598.12855613763,1003.9378599418217,0.020621648914811885,134.07160986097975,1499.771542734587,-26.178609655925268,-1.0,38.51491036558611,40.514910365586125,VALID_POLYGON,1134,0,1134,refine_0.1m
806.608537073296,597.72855613763,806.608537073296,597.72855613763,1003.9406152267666,0.019390161966384767,134.07179264018384,1499.771542734587,26.178609655925268,1.0,321.49259588701,40.50740411299,VALID_POLYGON,1134,0,1134,refine_0.1m
806.608537073296,-597.72855613763,806.608537073296,-597.72855613763,1003.9406152267666,0.019390161966384767,134.07179264018424,1499.771542734587,-26.178609655925268,-1.0,38.50740411299001,40.50740411299,VALID_POLYGON,1134,0,1134,refine_0.1m
804.7085370732959,-600.22855613763,804.7085370732959,-600.22855613763,1003.9074405749308,0.04297901948609706,134.07574316661066,1499.771542734587,-26.178609655925268,-1.0,38.553173552474426,40.55317355247443,VALID_POLYGON,1134,0,1134,refine_0.1m
804.7085370732959,600.22855613763,804.7085370732959,600.22855613763,1003.9074405749308,0.04297901948609706,134.0757431666115,1499.771542734587,26.178609655925268,1.0,321.44682644752555,40.55317355247443,VALID_POLYGON,1134,0,1134,refine_0.1m
805.008537073296,599.8285561376299,805.008537073296,599.8285561376299,1003.9088810838572,0.04306756098412734,134.0757701164099,1499.771542734587,26.178609655925268,1.0,321.45429064452554,40.54570935547445,VALID_POLYGON,1134,0,1134,refine_0.1m
805.008537073296,-599.8285561376299,805.008537073296,-599.8285561376299,1003.9088810838572,0.04306756098412734,134.07577011641052,1499.771542734587,-26.178609655925268,-1.0,38.54570935547444,40.54570935547445,VALID_POLYGON,1134,0,1134,refine_0.1m
806.2085370732959,-598.22855613763,806.2085370732959,-598.22855613763,1003.9171333473582,0.040921621620896076,134.0761785951697,1499.771542734587,-26.178609655925268,-1.0,38.51577186842803,40.51577186842805,VALID_POLYGON,1134,0,1134,refine_0.1m
806.2085370732959,598.22855613763,806.2085370732959,598.22855613763,1003.9171333473582,0.040921621620896076,134.07617859517052,1499.771542734587,26.178609655925268,1.0,321.48422813157197,40.51577186842805,VALID_POLYGON,1134,0,1134,refine_0.1m
806.508537073296,-597.8285561376299,806.508537073296,-597.8285561376299,1003.9198189625063,0.03976011245333666,134.0763562085759,1499.771542734587,-26.178609655925268,-1.0,38.50826725771491,40.50826725771491,VALID_POLYGON,1134,0,1134,refine_0.1m
806.508537073296,597.8285561376299,806.508537073296,597.8285561376299,1003.9198189625063,0.03976011245333666,134.0763562085763,1499.771542734587,26.178609655925268,1.0,321.4917327422851,40.50826725771491,VALID_POLYGON,1134,0,1134,refine_0.1m
804.608537073296,-600.3285561376299,804.608537073296,-600.3285561376299,1003.8870819198347,0.06290942272846678,134.0803383443096,1499.771542734587,-26.178609655925268,-1.0,38.554026624484806,40.554026624484806,VALID_POLYGON,1134,0,1134,refine_0.1m
804.608537073296,600.3285561376299,804.608537073296,600.3285561376299,1003.8870819198347,0.06290942272846678,134.08033834431046,1499.771542734587,26.178609655925268,1.0,321.4459733755152,40.554026624484806,VALID_POLYGON,1134,0,1134,refine_0.1m
804.908537073296,599.9285561376299,804.908537073296,599.9285561376299,1003.8884527291142,0.0630679704039494,134.0803601930892,1499.771542734587,26.178609655925268,1.0,321.4534359462834,40.5465640537166,VALID_POLYGON,1134,0,1134,refine_0.1m
804.908537073296,-599.9285561376299,804.908537073296,-599.9285561376299,1003.8884527291142,0.0630679704039494,134.08036019308983,1499.771542734587,-26.178609655925268,-1.0,38.54656405371661,40.5465640537166,VALID_POLYGON,1134,0,1134,refine_0.1m
805.2085370732959,599.52855613763,805.2085370732959,599.52855613763,1003.8900725678029,0.06297650232806973,134.0804120328359,1499.771542734587,26.178609655925268,1.0,321.46090657115934,40.53909342884063,VALID_POLYGON,1134,0,1134,refine_0.1m
805.2085370732959,-599.52855613763,805.2085370732959,-599.52855613763,1003.8900725678029,0.06297650232806973,134.08041203283676,1499.771542734587,-26.178609655925268,-1.0,38.53909342884064,40.53909342884063,VALID_POLYGON,1134,0,1134,refine_0.1m
806.108537073296,598.3285561376299,806.108537073296,598.3285561376299,1003.8964262473447,0.061202005216841826,134.0807481432579,1499.771542734587,26.178609655925268,1.0,321.4833668984809,40.51663310151915,VALID_POLYGON,1134,0,1134,refine_0.1m
806.108537073296,-598.3285561376299,806.108537073296,-598.3285561376299,1003.8964262473447,0.061202005216841826,134.08074814325892,1499.771542734587,-26.178609655925268,-1.0,38.51663310151915,40.51663310151915,VALID_POLYGON,1134,0,1134,refine_0.1m
806.408537073296,597.9285561376299,806.408537073296,597.9285561376299,1003.8990421897633,0.060110476697559534,134.0809205931943,1499.771542734587,26.178609655925268,1.0,321.49086986796783,40.50913013203218,VALID_POLYGON,1134,0,1134,refine_0.1m
